epoch,train_loss,eval_loss,eval_top1,eval_top5
0,0.4807010442018509,6.96864,0.078,0.474
1,0.027208053141034076,5.73381,4.440000006103515,13.256000002441406
2,0.006692797211664063,5.040655,9.988000010375977,25.292000006103514
3,0.006259761850482651,4.2064,18.926000021972655,40.74800000610352
4,0.005793074744620493,3.9023125,22.854000036621095,46.539999985351564
5,0.005346991155030472,3.61928125,28.631999993896486,53.538000029296875
6,0.005129963159561157,3.49176125,29.51400005493164,54.81799991210937
7,0.00513982237316668,3.05364375,35.860000050048825,62.34200005859375
8,0.004781395729099002,2.9583275,38.99000005126953,65.69199997070312
9,0.004755634049485836,3.03171875,38.964000036621094,64.98600001220703
10,0.004594088798122746,2.6964940625,43.27600003540039,69.0179999609375
11,0.004711716402588146,2.605405,46.191999982910154,72.41599999511719
12,0.004331695564490344,2.842580625,42.07600002685547,68.27000013183594
13,0.004442735042955194,2.660239375,45.00799995849609,70.19599996826172
14,0.004391568546582546,2.438625,48.17200002197266,73.65799999755859
15,0.004272732551076582,2.38702125,49.764000080566404,75.30799996582031
16,0.004209107104023653,2.45338625,48.03200006835937,73.58400004394531
17,0.004141907806375197,2.352295625,50.660000078125,75.10400003662109
18,0.0041359195685280225,2.61313375,48.02200005615234,72.91599998535156
19,0.004027355462312698,2.3248721875,51.59800004150391,76.358000078125
20,0.004037383661073234,2.2292834375,52.018000073242185,77.187999921875
21,0.0041377844754606485,2.6555025,45.03000002929687,69.55800007080079
22,0.0041504636174067855,2.296786875,53.061999990234376,77.27599997070313
23,0.004155601707420179,2.26717625,52.61000001953125,77.33200002685547
24,0.004164673703988748,2.391405,52.35799994140625,76.67600003173828
25,0.003998334336626742,2.079706875,54.820000034179685,78.90800007324219
26,0.004076448352342206,2.2759465625,54.509999946289064,78.66800000488281
27,0.0038466547183426364,2.21632125,54.41400009765625,78.37400000976562
28,0.0036798382477302638,2.0502675,56.51999997802734,80.68800003662109
29,0.0038994976951341543,2.17227375,53.86000005126953,77.79200009277343
30,0.0036313282159556237,2.1107578125,56.81400002685547,80.5460001196289
31,0.0038842304243839215,1.994461875,57.9080000366211,81.41199997070312
32,0.0035934917063319255,2.0571453125,58.17200002197266,81.61800003417969
33,0.00395332180362727,1.9648284375,58.89799998779297,82.51800010253906
34,0.003923175573748138,2.15274125,54.92600003662109,79.12200008789063
35,0.0037595549698120783,2.1650375,56.34800002441406,79.6340000830078
36,0.0037228329705872704,1.931986875,60.280000073242185,83.12800000976563
37,0.00354661323529269,2.0501578125,56.93400001708984,80.24400010498047
38,0.00350693629921547,2.016225,59.08800006103515,82.04799991699218
39,0.0035339900225933108,2.011570625,57.277999978027346,80.89600005126952
40,0.003602418300163533,2.04185,60.04400000488281,83.06799999267578
41,0.0037434029426159604,1.712735,62.48200006347656,84.64400013671874
42,0.003680545853317848,1.8874025,60.50800001953125,83.15599996582031
43,0.003563055569039924,1.8392878125,61.24400002197265,83.43199999023437
44,0.0033048057230189443,1.916961875,59.92400002197266,82.80400004150391
45,0.003304722037033311,1.76202375,62.539999943847654,84.94600001220704
46,0.0034183122916147113,1.8498284375,60.65600011962891,82.86799998291016
47,0.0031703051645308733,1.832488125,60.99000005859375,83.27599997070313
48,0.0034577594571081655,1.871150625,64.1380000366211,85.99799995117188
49,0.0032075187690289958,1.8628453125,60.951999987792966,83.58200005371094
50,0.0032874701511380927,1.60151265625,67.15599995117188,88.05000002685547
51,0.003066398319788277,1.6079175,65.62800006591797,86.84999997558593
52,0.0033146514490778956,1.7318428125,66.44599998535156,87.414
53,0.003279445742789124,1.4652153125,67.33800005371094,87.81800002685547
54,0.0029904943824346575,1.59081828125,67.40200000244141,88.0260000756836
55,0.00315039829417531,1.4999934375,68.024000078125,88.28400005615234
56,0.0031685196861092535,1.488475,67.8560000390625,88.26800010986328
57,0.00303717576233404,1.5976475,67.39599990722657,88.12400002929688
58,0.002989484945179096,1.4911828125,68.27200000976562,88.72200002929688
59,0.00299361304912184,1.3881690625,69.91,89.52400001953124
60,0.0030828745137634023,1.4964428125,69.424,89.13199986816406
61,0.0032506154883386834,1.46170546875,68.48999992675782,88.32000002441406
62,0.003082405958723809,1.409535625,70.244,89.69600002197265
63,0.0028810950461775064,1.3819340625,70.82399999023437,89.86999994384766
64,0.0031709743863237755,1.34794640625,71.62799999267578,90.33600004638672
65,0.0030810092742155704,1.4895415625,71.80999999267578,90.46600001708984
66,0.002728635295560317,1.243254375,72.59400006835938,90.93199991699218
67,0.002799933393751936,1.3731315625,70.55399994873046,89.83799986816406
68,0.0029300087065036807,1.32978765625,72.73800007080078,90.96600009765625
69,0.0028196964329773827,1.30788609375,73.3920001171875,91.49400001953126
70,0.0030222401422049317,1.204471875,74.26599999511718,91.88199986328125
71,0.0028498938107596977,1.24677234375,73.82000001464844,91.73399994140625
72,0.0031222745144207564,1.2030309375,73.8339999633789,91.47599996826172
73,0.0026576677919365466,1.28705609375,74.16200001708984,91.75600007080078
74,0.0027754512432563517,1.161355625,75.1320000366211,92.31000006835937
75,0.00278669226515506,1.17503078125,75.25000004150391,92.39000012207032
76,0.0030289598840421866,1.37651359375,75.23599995605468,92.34199996337891
77,0.0028207611591954318,1.1490515625,75.73000014160156,92.68400006591797
78,0.0027258042079795685,1.1617965625,76.12200000976563,92.82399998779297
79,0.00296640010284526,1.111044375,75.9819999609375,92.93600009277344
80,0.0026515884923615624,1.1215146875,75.75399991210938,92.44800006591797
81,0.0026223278421509478,1.14257375,76.44999995605468,93.16600006591797
82,0.0024586748498092803,1.040301875,76.9040000390625,93.24599993896484
83,0.002563678385091147,0.9995425,77.19799990478515,93.40000006591796
84,0.002645767426916531,1.0748428125,77.20200003417969,93.42400001464844
85,0.0028943118772336413,0.99519046875,77.21400005859375,93.53799991210937
86,0.0025483816363183515,1.0295425,77.69600008544921,93.73400006591797
87,0.0028358589126063244,1.0341378125,77.74000010742188,93.71599998779297
88,0.0024032319031123605,1.03826328125,77.63400000732422,93.5740000390625
89,0.002183294131620122,0.97497390625,77.87800000732422,93.72800001464844
90,0.002483026964390384,1.081164375,77.93200000732422,93.74400001220702
91,0.0022896851130229023,1.016843125,77.99799995605468,93.7860000390625
92,0.0024231725671727744,0.94622734375,78.16000003173828,93.85200011474609
93,0.0025848398550546597,1.0321184375,78.14800000732421,93.85999998779297
94,0.0025133389114801374,1.11083578125,78.1039999560547,93.8559999609375
95,0.00249765210485618,1.0536290625,78.13599995605469,93.89400001220703
96,0.0026463345691029516,1.1199971875,78.18999995605469,93.85600001220703
97,0.002323077991604805,1.10607296875,78.22199992919921,93.87199993408203
98,0.0023663647090350942,0.9683296875,78.39399998046875,93.96200001220703
99,0.0024732591451278757,1.05141109375,78.21400003417969,93.9100000390625
